,FILENAME,real,LR,match,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
1,2,2,R,2,0.0,0.0,0.0,-0.39373836382103683,-0.11694924237432353,-0.09564398292073074,-0.6679131803859669,-0.326067919396688,-0.36972168088825913,-0.6728170877475151,-0.44443672510129845,-0.7030010728840022,-0.3727248962846042,-0.4347404343013867,-1.0,0.08348814980514077,-0.5618978315489713,-0.18406951268085803,0.005113433413618395,-0.7449787662356886,-0.5160935184585543,-0.037004296281810546,-0.8798122146429413,-0.6695483876693542,-0.054134547653208444,-1.0,-0.8144536368119224,0.5352592435909972,-0.5230014143109937,-0.33624441954544243,-0.07874587682661818,-0.5195279486378781,-0.7689132556574664,-0.28007946026088987,-0.34279255275972087,-0.7180849995838586,-0.18367652370338294,-0.27025515851074294,-0.5495813478911175,0.8214927833241208,-0.42678362187760527,-0.5481599398202257,0.1670142138482752,-0.4351140664258232,-0.925737182230677,0.02685425567366617,-0.27011024176982734,-0.8277877999275919,0.17948899589129388,-0.20706453593696433,-0.690637259002028,1.0,-0.3119128723309774,-0.7603003334409216,0.4705546054823988,-0.333359117531058,-0.93106073331857,0.2947881891162191,-0.2284644650781691,-0.8421433086294913,0.4110821322169253,-0.1855509653317137,-0.7497829563399422
2,2,2,R,2,0.0,0.0,0.0,-0.44024890497840397,-0.12301829736007609,-0.12879465916325095,-0.7486640077029455,-0.3317835865208124,-0.40564304707753407,-0.7528929166789265,-0.45575505938791017,-0.7290759589902392,-0.43930125599002434,-0.4217134959725233,-1.0,0.061587038109896845,-0.533717145337494,-0.1941686566770643,-0.018413205397337856,-0.7321737003874969,-0.5855736570274378,-0.06957103156766914,-0.8675979435774245,-0.7651236522787674,-0.08109704067686895,-1.0,-0.8825255469790557,0.5243218069860196,-0.4891037939318027,-0.31953544280788876,-0.11159835105017568,-0.5194386890441444,-0.804956437980651,-0.3132233559964164,-0.3505790795009286,-0.7040191522570504,-0.13989287710900095,-0.2922246597445445,-0.4851397155034657,0.8074223034363944,-0.40163905578547077,-0.5258732504587448,0.18430149442419164,-0.4081172651781637,-0.9087930582527765,-0.014725085405089504,-0.26751541775482834,-0.7612347528281467,0.15602015834057936,-0.2255364404072417,-0.5883541265217385,1.0,-0.2960495443708275,-0.7501659776806615,0.4785515783834569,-0.31767004651045266,-0.9049252800029344,0.2478548534543023,-0.22014090302832318,-0.8387408979945773,0.3796227058320997,-0.17595371695583042,-0.765601844259803
3,2,2,R,2,0.0,0.0,0.0,-0.49094998427511455,-0.13069291346545106,-0.09928780251853761,-0.823025679743912,-0.33983362655292254,-0.3781525537013244,-0.7992255096821879,-0.46439212094818927,-0.7119619136328367,-0.4475641252357409,-0.4302427189908468,-1.0,0.017866011268971783,-0.5421984500507043,-0.1803546645315653,-0.055277472751473745,-0.7398366602380387,-0.5627859779377101,-0.09674457809126363,-0.8720558690485638,-0.7357055046030643,-0.1013529754977694,-1.0,-0.8389247666700798,0.507802614037187,-0.49952944905860136,-0.3258424388106729,-0.17558925963850766,-0.5253036817725866,-0.8023837139554277,-0.3607977017312199,-0.3610500771281466,-0.720686115452417,-0.15438448986247874,-0.3104264459961182,-0.5116152524795031,0.8007927036531504,-0.41567729328458625,-0.547861888524635,0.12264987086533462,-0.41752234539911975,-0.9107244646472735,-0.05672289151523302,-0.28254644011340707,-0.7659916654248619,0.14910368152924247,-0.24831218290571197,-0.5959706395718465,1.0,-0.31151373632835727,-0.7900271075655724,0.4161810659672181,-0.32317319945842127,-0.9297920060388534,0.1963725813061291,-0.22554877275346275,-0.8664546237395125,0.36771029784097853,-0.18593016412895977,-0.7909858516591374
4,2,2,R,2,0.0,0.0,0.0,-0.49315639024945285,-0.14156799373194262,-0.07182609363798283,-0.8244877892741405,-0.35026775269466615,-0.34824020693544266,-0.7968331868110635,-0.47610509878175516,-0.6972898898307159,-0.431481785618061,-0.45132494327734524,-1.0,0.030574313626356403,-0.5519083296606434,-0.12477385374733742,-0.00594891149518194,-0.7475250423039463,-0.5021316643006891,-0.033565944145496074,-0.8771721920245499,-0.6789104609961301,-0.04046376176874385,-1.0,-0.7741944633778082,0.5185042062088946,-0.5106649473037015,-0.29519487120408056,-0.15309054646902798,-0.5329200332990549,-0.7752403301191132,-0.34826250350204324,-0.37014293564903233,-0.7253929578639544,-0.1626472334126593,-0.31469021541006265,-0.5282760056616677,0.8054130586228624,-0.4285982294914277,-0.5385791106007018,0.12242069817593192,-0.4276266805956831,-0.9017339956710639,-0.05863789033693682,-0.29209735076636795,-0.7711226684075736,0.1353264655715603,-0.2535263807953686,-0.6059607187504906,1.0,-0.32308788882903766,-0.8087009769180088,0.40248111043485446,-0.3287728862989624,-0.9362213906011092,0.17828593633097503,-0.23087497075450653,-0.8777125718927804,0.3431336873483119,-0.19251837705194544,-0.8019088579431702
5,2,2,R,2,0.0,0.0,0.0,-0.5199281815979594,-0.14627858031597957,-0.04530343425445335,-0.8731767256640078,-0.35032960691895454,-0.32425711210800295,-0.8574878247420533,-0.4804150720137665,-0.688919512478931,-0.4682785615712358,-0.4629699914732403,-1.0,0.009778570888336197,-0.5526437248458442,-0.09019247898983263,-0.016757627142796074,-0.7509625878758579,-0.4739489264587932,-0.04126817793688706,-0.879503275460707,-0.6544796085748839,-0.049776334784243356,-1.0,-0.7483355605260034,0.4995050975500411,-0.5131374783288924,-0.28684424070487735,-0.18745896365344333,-0.5333911086419095,-0.7901186491736519,-0.36951839360035776,-0.37522443925606813,-0.751251808589758,-0.1647394883925371,-0.3232322430014881,-0.5574800734039141,0.7934727683078282,-0.4342404786663564,-0.5571750158495494,0.08834474586786598,-0.43063571158085096,-0.9340309512780482,-0.0759255991169581,-0.29821333042524745,-0.8072716279752297,0.13591786044298976,-0.26255614738156346,-0.643691632964976,1.0,-0.3321394009285839,-0.8560724507355705,0.3891413031444666,-0.3365768795150824,-0.979888767208776,0.17988580523314127,-0.23894075834063933,-0.9268077616839083,0.36119877101965253,-0.20200949879311575,-0.8559286700164572
6,2,2,R,2,0.0,0.0,0.0,-0.5430341988778934,-0.1473884196364575,-0.023056182459710934,-0.921495390340861,-0.3480305664972077,-0.3012012418819641,-0.9254932476246863,-0.4857588878653493,-0.6785623430069666,-0.5278897065042714,-0.4766107013403826,-1.0,-0.015409512532070258,-0.5555671253855841,-0.039800994257755705,-0.03479207195015366,-0.7534299577395988,-0.4072912999669819,-0.05914911612957794,-0.8803178452348555,-0.5808066015960097,-0.0692187544052553,-1.0,-0.6623652489960437,0.47326736023006005,-0.5165792115281502,-0.2523072769027637,-0.21971749978854774,-0.5395370903907521,-0.7585307464937697,-0.4007555893879162,-0.38009766356155145,-0.7268691911690762,-0.17658687868279344,-0.33702765814005686,-0.5340795475106385,0.774686627759452,-0.4411780613876726,-0.534442164464544,0.05410020017480053,-0.441175719029446,-0.9096181437580344,-0.1067320758972624,-0.3064396538250071,-0.7942257098760084,0.12842764103865348,-0.2795070059934559,-0.6375470780169479,1.0,-0.3436959261279839,-0.8432062292490758,0.3594710874284587,-0.3481902727399331,-0.9528324891202813,0.15725506780568949,-0.2481894635616366,-0.903054502298101,0.36914263159378613,-0.2177588231310856,-0.8367248897860428
7,2,2,R,2,0.0,0.0,0.0,-0.5504275262943086,-0.1504278928379909,-0.02676702775665076,-0.9350225605902497,-0.35019837177546703,-0.30445264710704073,-0.9305737546452431,-0.48756704500622455,-0.6790372373915671,-0.5098410753108794,-0.4736396646242465,-1.0,-0.013950143978510063,-0.5580228188359581,-0.04727440516380168,-0.02362332915398069,-0.754622734008358,-0.4092311846783371,-0.0548599389264302,-0.8804163533228198,-0.5869002403882498,-0.07200282191096283,-1.0,-0.6671028460960062,0.4738537965216782,-0.5182018664187417,-0.2536643503780394,-0.20531437286533627,-0.5398718278232413,-0.7447572530380075,-0.38844011409745766,-0.383298693633805,-0.7221995829998442,-0.16315755556485137,-0.33874685730664966,-0.5431046609745158,0.7730668044458665,-0.4417434292985223,-0.5244458839876236,0.06674339490812396,-0.4415879472884255,-0.8883035290871343,-0.08926780681215638,-0.31049292028003683,-0.7792655018589965,0.14978513454387585,-0.2845485786088485,-0.6254416497062448,1.0,-0.34366368500825534,-0.8223396663151887,0.37320450827410073,-0.35134936173048303,-0.9318650182170021,0.1714683999109108,-0.2540527390747445,-0.8823193328819527,0.3811693971896209,-0.22515529691246575,-0.8145885947877659
8,2,2,R,2,0.0,0.0,0.0,-0.5704184850637708,-0.15282618142956908,-0.014778017201252342,-0.9722378737557031,-0.3515525524154479,-0.29347542946895483,-0.96809303660359,-0.4895589729801938,-0.6708932786260067,-0.5250119282183733,-0.4733650979656093,-1.0,-0.026408900492410854,-0.5596058209512987,-0.04811413627468364,-0.033327850435890344,-0.7575330032584746,-0.4065940542599454,-0.06638738886925157,-0.8820656649435812,-0.5834760383006729,-0.0854538730837565,-1.0,-0.6580366396921558,0.46827327227485416,-0.5206292559280734,-0.2568915821322166,-0.22229182779968992,-0.5448357319562177,-0.7358981656666406,-0.42283288478565956,-0.39042998506884735,-0.7237786603062062,-0.197525463392327,-0.3436697323721932,-0.5538687833974615,0.7722042764266908,-0.4446963970773495,-0.5271953201164473,0.048956441296250285,-0.44315276446148927,-0.8783785486308432,-0.11247289173844013,-0.31316190408552186,-0.7811774318121857,0.13484777960152167,-0.28668785436123245,-0.637323075984855,1.0,-0.34783815340702523,-0.8235164725013516,0.3584823339877813,-0.35235871629288057,-0.9290251030747951,0.15332164426261446,-0.25539203998775745,-0.8841970876763878,0.36965344588438553,-0.22607295466036278,-0.8220845583658194
9,2,2,R,2,0.0,0.0,0.0,-0.5617708838261432,-0.15479052717008152,-0.024858718956817107,-0.9511979779793643,-0.350039817621338,-0.3009642037276913,-0.9557348290746255,-0.4880333562977182,-0.6728112650482376,-0.5188237195023429,-0.48039399779491154,-1.0,-0.01751609999307527,-0.5619112204492138,-0.04800755679022342,-0.03250005770606837,-0.758032353984786,-0.39986265882821703,-0.061430418022759274,-0.8826352879281346,-0.5809015607114605,-0.07527410382475822,-1.0,-0.6622352541485247,0.47136624887473166,-0.523032897432937,-0.25063252116810864,-0.21187821711331165,-0.5462339043133713,-0.7205782988595546,-0.410017773469058,-0.39003950466286974,-0.7158644043865844,-0.18969023382498904,-0.34333996889869495,-0.5542031345833975,0.7720921912148282,-0.44690215522655447,-0.5144008981985287,0.05824965953419661,-0.44550695254153994,-0.8646876580658522,-0.10461302310550978,-0.31477108991169916,-0.7759559191763653,0.13687071532442352,-0.28795266376291956,-0.6362470261734061,1.0,-0.34984548732919973,-0.8047802271013305,0.3696477621586686,-0.3549414239018224,-0.9167093555706234,0.1629007686448307,-0.2585091927320894,-0.8742273908582677,0.37190637767467627,-0.22972695219474815,-0.8094666431301206
10,2,2,R,2,0.0,0.0,0.0,-0.5846744043925352,-0.15312038981385323,-0.014357783894452492,-0.9954313112960829,-0.3525478909205095,-0.29038198567224444,-1.0,-0.4931656040227273,-0.6668840717588886,-0.5406136408327731,-0.4816151172209258,-1.0,-0.051415410375397846,-0.5625262910213993,-0.042475731519482446,-0.04943957026066253,-0.7614010987848364,-0.40056598180552966,-0.07913369184194692,-0.8852763509035647,-0.5850342105154681,-0.10010726998477497,-1.0,-0.6646548746969048,0.4480729671395888,-0.5254560566472589,-0.2538884697939476,-0.23777787459420507,-0.5489421381699502,-0.7277694003292442,-0.43939716859050065,-0.39738355140598247,-0.7306397368136444,-0.22158022464289456,-0.348806630965893,-0.5706943982720039,0.7562475051780434,-0.44966427899756833,-0.5252233390521569,0.029501012058747684,-0.4446219044306031,-0.8772440805953817,-0.12727095032257532,-0.3162006860845697,-0.7946766165081821,0.11618834772431025,-0.2883404557138589,-0.6573824619072096,0.9851623591860669,-0.352153049504565,-0.822847283686999,0.34401990441078634,-0.3521854239614994,-0.9367273800655088,0.1411465760150908,-0.25623049597668024,-0.8999349940610576,0.3518302425997252,-0.22661675498757075,-0.8387668032551611
11,2,2,R,2,0.0,0.0,0.0,-0.5808920297085877,-0.15582074529266512,-0.02511076769396418,-0.9765674625688874,-0.35235129392371306,-0.2996098816952305,-0.9779127482783267,-0.49273094738186396,-0.6710827057486609,-0.5256159946282156,-0.4795213813951574,-1.0,-0.017236034472068944,-0.5615236549301514,-0.03568463595013404,-0.052571425897568774,-0.7568852990673129,-0.3764429740828243,-0.08415288528690265,-0.8817530752795498,-0.548474740493702,-0.08887425322020455,-1.0,-0.6199979218846872,0.4777858234961753,-0.5231861080794511,-0.23519089344084462,-0.22541958291463754,-0.544632197322001,-0.6913816330648873,-0.42413115014909275,-0.3897241007312112,-0.6740354145874341,-0.193190046757452,-0.34769626042982077,-0.5045631953004445,0.7791614073794185,-0.44823317932780327,-0.4946615883125624,0.03920162557306247,-0.4450507764550498,-0.8297609774547292,-0.11535298542295198,-0.3144336284895948,-0.7368394445960714,0.14413508072299164,-0.2915804428940269,-0.5954238648365553,1.0,-0.3539512122579328,-0.7810423778564862,0.3449148785090023,-0.3535325911157377,-0.8843472981674616,0.14975252592014618,-0.2558867416613945,-0.8440353150319626,0.37933781527940413,-0.22974970110492457,-0.784073025930698
12,2,2,R,2,0.0,0.0,0.0,-0.591016481772725,-0.15154165782964396,-0.03392301914130247,-1.0,-0.3531579649706694,-0.30733508365222745,-0.9898502276793165,-0.49656056801244586,-0.6754819035474913,-0.5211858131219453,-0.4810940004040977,-1.0,-0.03909572404843681,-0.5628204597259749,-0.019615258264950888,-0.07041720442240919,-0.7568649548151002,-0.3715408420869217,-0.09527151081741224,-0.8808254804098371,-0.5496836244800971,-0.09640461799947811,-1.0,-0.622106886469455,0.4588508130396658,-0.5253797200682198,-0.21994561390914794,-0.23920198223231517,-0.5456417058946811,-0.6990524180341562,-0.43796943431622154,-0.3891435764152518,-0.684935706346219,-0.21046760653440813,-0.34741588723080546,-0.5022779008534979,0.7669384243227804,-0.45036709724406204,-0.4856088433915386,0.037334941311160164,-0.44620397061548767,-0.8379992291499405,-0.12445019617799656,-0.31319245132107737,-0.745736666667398,0.12502145145858165,-0.2898288273929716,-0.5955899044504538,0.9998848086059725,-0.35526232675775177,-0.78120387549536,0.35376922697171226,-0.3541203115149857,-0.8941018774016445,0.15140380695803038,-0.2546043502832658,-0.8556357812611972,0.37532294730111265,-0.22841329740796004,-0.7917111932978799
13,2,2,R,2,0.0,0.0,0.0,-0.6060577391240138,-0.15039479263643662,-0.05100026806475602,-1.0,-0.35604112021002127,-0.32419602555719046,-0.972633796609309,-0.49689332484019016,-0.6886577129927881,-0.5118538038549668,-0.47089475511196044,-1.0,-0.05003311311764041,-0.5594295700728761,-0.0610832689559984,-0.0910437670036436,-0.75370029583346,-0.41390129572525475,-0.11390335584717662,-0.8787492172063472,-0.584883983099403,-0.10126383655272832,-1.0,-0.6487553293278735,0.441745142063351,-0.521858989427608,-0.2489099317169061,-0.24533243493330073,-0.5374282357314472,-0.7207832973303446,-0.43263845782865634,-0.3868446836087092,-0.7103308065671448,-0.1989279195501231,-0.35276522310110126,-0.5382565265567741,0.7448213160791299,-0.44811502047926716,-0.4986582901436249,0.02223886210867102,-0.44346694734561365,-0.8503427589413178,-0.11834997450174566,-0.31545038778393264,-0.7602502575662732,0.13759019574813725,-0.2968721540062392,-0.6121535836731856,0.9716427106144272,-0.3547603261052716,-0.7755060946150387,0.35084328842102347,-0.3569770612773662,-0.9003795505922699,0.16026172054374738,-0.26046472874972376,-0.8700122414818894,0.3809116145125449,-0.23568038077729628,-0.8087851876573536
14,2,2,R,2,0.0,0.0,0.0,-0.6058913301125571,-0.15185562547118406,-0.05391529066168396,-1.0,-0.35580088228049356,-0.3218605671831355,-0.9711092659552508,-0.49485398581285006,-0.6829150290117739,-0.5076398729934897,-0.4691402948731027,-1.0,-0.04824786215757992,-0.561134499257302,-0.054643914593421494,-0.07644395686973947,-0.7562051157008275,-0.39888195349184424,-0.09876055005230089,-0.8801023687547637,-0.5662382824008797,-0.08633705895041041,-1.0,-0.6245297573294996,0.4461938635167073,-0.5244119996118562,-0.23960206253998145,-0.23518817883889703,-0.5392974764853754,-0.7043516615724554,-0.4364770305154247,-0.3871256548888275,-0.7040671158569333,-0.20866780004592272,-0.34980663311048243,-0.5345327604449271,0.7547180970361282,-0.4505450599176107,-0.48452792529257505,0.04182679707486101,-0.4459360607892753,-0.8341833595392134,-0.11403217838430835,-0.3157777097696931,-0.7535502607472782,0.13319912143779905,-0.29348826736134437,-0.6053411260772876,0.9867960543558177,-0.35718157080429513,-0.756964809333544,0.37253774129729406,-0.35748968060251846,-0.8869573314568451,0.16924150951273195,-0.2614017212680356,-0.8600425523788527,0.37909796617953007,-0.23599220063380216,-0.7950301326158333
